,area,mean_gray,min_gray,max_gray,sum_gray
58,135.0,0.022222222222222223,0.0,3.0,3.0
59,79.0,3.7468354430379747,0.0,39.0,296.0
60,192.0,0.7708333333333334,0.0,11.0,148.0
61,91.0,0.0,0.0,0.0,0.0
62,161.0,0.12422360248447205,0.0,6.0,20.0
63,98.0,0.0,0.0,0.0,0.0
64,69.0,0.0,0.0,0.0,0.0
65,120.0,1.2583333333333333,0.0,18.0,151.0
66,127.0,0.2677165354330709,0.0,9.0,34.0
67,85.0,0.0,0.0,0.0,0.0
68,231.0,2.1298701298701297,0.0,31.0,492.0
69,112.0,0.044642857142857144,0.0,3.0,5.0
70,75.0,1.0266666666666666,0.0,9.0,77.0
71,113.0,0.0,0.0,0.0,0.0
72,96.0,0.0,0.0,0.0,0.0
73,117.0,0.5811965811965812,0.0,18.0,68.0
74,85.0,0.0,0.0,0.0,0.0
75,130.0,2.5923076923076924,0.0,30.0,337.0
76,253.0,0.0,0.0,0.0,0.0
77,79.0,0.0,0.0,0.0,0.0
78,101.0,0.0,0.0,0.0,0.0
79,99.0,0.0,0.0,0.0,0.0
80,100.0,0.16,0.0,12.0,16.0
81,77.0,0.7402597402597403,0.0,12.0,57.0
82,156.0,0.08333333333333333,0.0,7.0,13.0
83,105.0,0.0380952380952381,0.0,4.0,4.0
84,101.0,0.019801980198019802,0.0,1.0,2.0
85,144.0,0.0625,0.0,7.0,9.0
86,99.0,0.04040404040404041,0.0,3.0,4.0
87,101.0,0.0,0.0,0.0,0.0
88,128.0,0.0,0.0,0.0,0.0
89,127.0,0.05511811023622047,0.0,7.0,7.0
90,33.0,0.0,0.0,0.0,0.0
91,229.0,1.9781659388646289,0.0,58.0,453.0
92,77.0,0.45454545454545453,0.0,9.0,35.0
93,90.0,0.022222222222222223,0.0,2.0,2.0
94,115.0,0.06956521739130435,0.0,3.0,8.0
95,112.0,0.05357142857142857,0.0,3.0,6.0
96,138.0,0.10869565217391304,0.0,7.0,15.0
97,91.0,0.02197802197802198,0.0,1.0,2.0
98,90.0,0.03333333333333333,0.0,2.0,3.0
99,187.0,0.0,0.0,0.0,0.0
100,133.0,0.10526315789473684,0.0,4.0,14.0
101,95.0,0.0,0.0,0.0,0.0
102,91.0,0.02197802197802198,0.0,1.0,2.0
103,72.0,0.0,0.0,0.0,0.0
104,116.0,0.29310344827586204,0.0,7.0,34.0
105,159.0,0.1320754716981132,0.0,7.0,21.0
106,92.0,0.40217391304347827,0.0,10.0,37.0
107,124.0,0.0,0.0,0.0,0.0
108,73.0,0.0,0.0,0.0,0.0
109,58.0,0.0,0.0,0.0,0.0
110,92.0,0.11956521739130435,0.0,5.0,11.0
111,139.0,0.04316546762589928,0.0,6.0,6.0
112,0.0,0.0,10000.0,0.0,0.0
113,103.0,0.8252427184466019,0.0,17.0,85.0
114,72.0,0.0,0.0,0.0,0.0
115,68.0,0.014705882352941176,0.0,1.0,1.0
116,108.0,0.6296296296296297,0.0,23.0,68.0
117,133.0,3.1052631578947367,0.0,39.0,413.0
118,66.0,0.0,0.0,0.0,0.0
119,132.0,2.8181818181818183,0.0,33.0,372.0
120,83.0,0.0,0.0,0.0,0.0
121,56.0,0.0,0.0,0.0,0.0
122,78.0,0.0,0.0,0.0,0.0
123,109.0,0.1651376146788991,0.0,9.0,18.0
124,63.0,0.0,0.0,0.0,0.0
125,68.0,5.117647058823529,0.0,41.0,348.0
126,68.0,0.0,0.0,0.0,0.0
127,109.0,0.0,0.0,0.0,0.0
128,98.0,0.04081632653061224,0.0,2.0,4.0
129,119.0,0.8235294117647058,0.0,30.0,98.0
130,81.0,0.0,0.0,0.0,0.0
131,165.0,0.03636363636363636,0.0,4.0,6.0
132,50.0,0.0,0.0,0.0,0.0
133,50.0,0.0,0.0,0.0,0.0
134,126.0,0.05555555555555555,0.0,5.0,7.0
135,104.0,0.009615384615384616,0.0,1.0,1.0
136,146.0,0.00684931506849315,0.0,1.0,1.0
137,101.0,0.0,0.0,0.0,0.0
138,43.0,2.186046511627907,0.0,19.0,94.0
139,57.0,0.07017543859649122,0.0,3.0,4.0
140,57.0,0.07017543859649122,0.0,4.0,4.0
141,74.0,0.0,0.0,0.0,0.0
142,62.0,0.0,0.0,0.0,0.0
143,73.0,0.0,0.0,0.0,0.0
144,43.0,0.0,0.0,0.0,0.0
145,62.0,0.0,0.0,0.0,0.0
146,73.0,0.0,0.0,0.0,0.0
147,35.0,0.0,0.0,0.0,0.0
148,50.0,0.0,0.0,0.0,0.0
149,43.0,0.0,0.0,0.0,0.0
150,74.0,0.0,0.0,0.0,0.0
151,21.0,0.0,0.0,0.0,0.0
152,76.0,0.0,0.0,0.0,0.0
153,41.0,0.0,0.0,0.0,0.0
154,66.0,0.0,0.0,0.0,0.0
155,40.0,0.0,0.0,0.0,0.0
156,23.0,0.0,0.0,0.0,0.0
157,19.0,0.0,0.0,0.0,0.0
158,43.0,0.8604651162790697,0.0,7.0,37.0
159,48.0,0.0,0.0,0.0,0.0
160,73.0,0.0,0.0,0.0,0.0
161,84.0,0.0,0.0,0.0,0.0
162,55.0,0.0,0.0,0.0,0.0
