,area,mean_gray,min_gray,max_gray,sum_gray
105,75.0,43.76,0.0,76.0,3282.0
106,71.0,24.169014084507044,0.0,76.0,1716.0
107,102.0,23.735294117647058,0.0,76.0,2421.0
108,95.0,45.757894736842104,0.0,76.0,4347.0
109,81.0,5.37037037037037,0.0,62.0,435.0
110,71.0,23.549295774647888,0.0,76.0,1672.0
111,59.0,22.0,0.0,76.0,1298.0
112,102.0,16.69607843137255,0.0,76.0,1703.0
113,75.0,26.68,0.0,76.0,2001.0
114,67.0,20.850746268656717,0.0,76.0,1397.0
115,229.0,58.3231441048035,0.0,76.0,13356.0
116,120.0,43.61666666666667,0.0,76.0,5234.0
117,82.0,31.304878048780488,0.0,76.0,2567.0
118,86.0,41.01162790697674,0.0,76.0,3527.0
119,83.0,8.36144578313253,0.0,76.0,694.0
120,127.0,54.039370078740156,0.0,76.0,6863.0
121,58.0,22.344827586206897,0.0,76.0,1296.0
122,77.0,22.974025974025974,0.0,76.0,1769.0
123,77.0,13.077922077922079,0.0,76.0,1007.0
124,108.0,18.203703703703702,0.0,76.0,1966.0
125,75.0,24.32,0.0,76.0,1824.0
126,63.0,22.523809523809526,0.0,76.0,1419.0
127,66.0,22.045454545454547,0.0,76.0,1455.0
128,86.0,39.7906976744186,0.0,76.0,3422.0
129,71.0,12.774647887323944,0.0,76.0,907.0
130,99.0,38.101010101010104,0.0,76.0,3772.0
131,49.0,50.3469387755102,0.0,76.0,2467.0
132,72.0,41.47222222222222,0.0,76.0,2986.0
133,64.0,24.015625,0.0,76.0,1537.0
134,70.0,20.4,0.0,76.0,1428.0
135,97.0,10.793814432989691,0.0,76.0,1047.0
136,86.0,25.197674418604652,0.0,76.0,2167.0
137,85.0,15.364705882352942,0.0,76.0,1306.0
138,0.0,0.0,10000.0,0.0,0.0
139,158.0,35.96835443037975,0.0,76.0,5683.0
140,74.0,4.797297297297297,0.0,67.0,355.0
141,105.0,43.304761904761904,0.0,76.0,4547.0
142,56.0,9.821428571428571,0.0,68.0,550.0
143,104.0,37.18269230769231,0.0,76.0,3867.0
144,72.0,39.22222222222222,0.0,76.0,2824.0
145,130.0,2.1846153846153844,0.0,42.0,284.0
146,89.0,24.426966292134832,0.0,76.0,2174.0
147,57.0,13.75438596491228,0.0,76.0,784.0
148,86.0,14.337209302325581,0.0,76.0,1233.0
149,76.0,28.039473684210527,0.0,76.0,2131.0
150,70.0,26.257142857142856,0.0,76.0,1838.0
151,68.0,17.470588235294116,0.0,76.0,1188.0
152,67.0,24.955223880597014,0.0,76.0,1672.0
153,79.0,47.63291139240506,0.0,76.0,3763.0
154,52.0,25.25,0.0,76.0,1313.0
155,51.0,18.725490196078432,0.0,76.0,955.0
156,55.0,21.236363636363638,0.0,76.0,1168.0
157,73.0,21.84931506849315,0.0,76.0,1595.0
158,65.0,2.1538461538461537,0.0,35.0,140.0
159,75.0,23.866666666666667,0.0,76.0,1790.0
160,63.0,1.3333333333333333,0.0,19.0,84.0
161,55.0,2.418181818181818,0.0,44.0,133.0
162,70.0,19.142857142857142,0.0,76.0,1340.0
163,71.0,31.830985915492956,0.0,76.0,2260.0
164,68.0,11.897058823529411,0.0,76.0,809.0
165,59.0,25.93220338983051,0.0,76.0,1530.0
166,57.0,32.35087719298246,0.0,76.0,1844.0
167,96.0,39.697916666666664,0.0,76.0,3811.0
168,67.0,31.865671641791046,0.0,76.0,2135.0
169,76.0,19.07894736842105,0.0,76.0,1450.0
170,91.0,34.45054945054945,0.0,76.0,3135.0
171,48.0,22.729166666666668,0.0,76.0,1091.0
172,71.0,8.126760563380282,0.0,69.0,577.0
173,77.0,17.98701298701299,0.0,76.0,1385.0
174,96.0,17.322916666666668,0.0,76.0,1663.0
175,58.0,10.568965517241379,0.0,76.0,613.0
176,85.0,9.08235294117647,0.0,76.0,772.0
177,93.0,13.505376344086022,0.0,76.0,1256.0
178,72.0,28.458333333333332,0.0,76.0,2049.0
179,59.0,10.661016949152541,0.0,76.0,629.0
180,84.0,8.5,0.0,51.0,714.0
181,81.0,16.88888888888889,0.0,76.0,1368.0
182,57.0,10.12280701754386,0.0,76.0,577.0
183,78.0,11.064102564102564,0.0,76.0,863.0
184,97.0,17.989690721649485,0.0,76.0,1745.0
185,51.0,33.35294117647059,0.0,76.0,1701.0
186,61.0,7.901639344262295,0.0,73.0,482.0
187,70.0,8.857142857142858,0.0,65.0,620.0
188,56.0,27.767857142857142,0.0,76.0,1555.0
189,65.0,6.184615384615385,0.0,56.0,402.0
190,65.0,18.446153846153845,0.0,76.0,1199.0
191,85.0,15.929411764705883,0.0,76.0,1354.0
192,96.0,10.697916666666666,0.0,69.0,1027.0
193,60.0,5.666666666666667,0.0,41.0,340.0
194,58.0,13.517241379310345,0.0,76.0,784.0
