,area,mean_gray,min_gray,max_gray,sum_gray
109,333.0,0.0,0.0,0.0,0.0
110,405.0,0.0,0.0,0.0,0.0
111,367.0,0.0,0.0,0.0,0.0
112,368.0,0.06521739130434782,0.0,23.0,24.0
113,763.0,0.0,0.0,0.0,0.0
114,469.0,0.0,0.0,0.0,0.0
115,287.0,0.0,0.0,0.0,0.0
116,481.0,0.0,0.0,0.0,0.0
117,807.0,0.5043370508054523,0.0,27.0,407.0
118,319.0,0.0,0.0,0.0,0.0
119,449.0,0.0779510022271715,0.0,20.0,35.0
120,243.0,0.7366255144032922,0.0,30.0,179.0
121,377.0,0.0,0.0,0.0,0.0
122,604.0,0.0016556291390728477,0.0,1.0,1.0
123,376.0,0.007978723404255319,0.0,2.0,3.0
124,330.0,0.0,0.0,0.0,0.0
125,212.0,0.0,0.0,0.0,0.0
